engineer	1.4155073755409826	0.2704654963233675
accountant	0.7122995112804339	0.8633677432679854
astronaut	0.5898967425455337	0.45364725934814465
farmer	0.3686600454420834	0.03868433240586436
carp	0.30778249270588237	0.0030824490822849
teacher	0.2598604463028089	0.5694029605269856
doctor	0.16757016912356396	0.08756407413375135
architect	0.16339588055734544	0.07036374799577035
artist	0.14319949501134452	0.4119224918449613
chef	0.1378052217733052	0.06149020270709068
mechanic	0.13621589767114925	0.0052730610768774
actor	0.09842690543609908	0.0106793162412939
assistant	0.08304774700309242	0.26182354031880045
park	0.06968646317091025	0.014277334687221728
gard	0.06908265903257373	0.004739053456205398
archae	0.06239736502629947	0.042575091513981304
pilot	0.056813073219018045	0.012785606255420042
barber	0.054180456264929885	0.0031851995154282
tailor	0.05031945090036024	0.0187760971020905
firefighter	0.05012967935090247	0.004460499663082193
post	0.04931220692014884	0.004382706037858711
professor	0.04697309760194862	0.008275062472875771
nurse	0.0443797954535506	0.9315303004077574
fish	0.044136890386198106	0.0002995583345182
sailor	0.043636065092868805	0.0
editor	0.04332723801053352	0.0454932482534785
lawyer	0.04153474820941412	0.009116897166677376
jan	0.039769267068549864	0.011625345824540688
scientist	0.03973838189426686	0.029816667811701142
baker	0.038107442882392	0.027450608753497027
astronom	0.03728646699551035	0.02729434471530092
insurance	0.036011012794460576	0.02489224096984775
dentist	0.03549111366385177	0.017218449827851017
handy	0.0342541434110896	0.0
apprentice	0.03138189154469699	0.0138775404775513
painter	0.03128792450729617	0.007290751498658
butcher	0.02857940850617506	0.0007601948746013
security	0.02810957835981722	0.0009658537464928571
waiter	0.027586223017806017	0.0027727996985048107
video	0.027523423781076344	0.006921052255165669
game	0.027458374112938957	0.004020398498823753
consultant	0.026367227527771073	0.0033536393193570537
manager	0.026013270784005157	0.020977174521703612
clerk	0.0257317384184714	0.02142629555055444
office	0.02563473360987675	0.10830717798944485
attorney	0.0255856394942383	0.0103723597130736
plumber	0.02507550040172624	0.0008669498784001
animator	0.024673192024692748	0.02097408412646445
usher	0.0237919297505866	0.017921085353009198
freelance	0.0235038762859855	0.017965968863336165
taxi	0.02334364370562944	0.0015184841950029663
cashier	0.021920280478297863	0.0603503665370222
wildlife	0.02179019974391847	0.019285094300357727
labor	0.021766484955150853	0.003986122704645518
IT	0.021693175276822997	0.00894177029363131
musician	0.0199776306981217	0.0025757808180059
bus	0.01966684899889489	0.0032707504522019467
detective	0.019619264736774843	0.01007356737511585
officer	0.0192208851949542	0.009070913234609
marine	0.01905930818156766	0.026714130181971975
journalist	0.018316701109256015	0.010533607000524952
part	0.018129116200725263	0.05218182216594837
intern	0.0180246619274838	0.03599166451022
miner	0.01801643735325306	0.0
software	0.01773045238223827	0.008650319522075503
mail	0.017717514755531506	0.003616946075453417
lumber	0.017642247246839948	0.0
bit	0.0168750323355197	0.0165525823831558
fire	0.016544779996365635	0.0022710207267663002
interpreter	0.016387568612117098	0.04120752784183391
volunteer	0.015875635646352405	0.04016093641394007
police	0.015836807140203357	0.005009292839531363
truck	0.015690247838392478	0.0017097450327128
builder	0.015408582597046694	0.0
freelancer	0.015318403624405393	0.009511377479839041
construction	0.014551837113230996	0.0
cook	0.014211953264748143	0.024715383999818923
zoo	0.014096119998384822	0.01657799936992885
chem	0.013844453972069145	0.004469612660613831
photographer	0.013626504783814865	0.01083087585993766
employee	0.013606274171251943	0.026883305844421293
school	0.013405484246277157	0.03173344297465493
instructor	0.013345804153914075	0.015283083582744193
writer	0.013073234416878776	0.004730797198135
soldier	0.0130099258967673	0.0
pale	0.0129643594846129	0.0086757391691207
attendant	0.0127898763166739	0.0270698831882326
coal	0.012748701627060502	0.0
lot	0.0122348759323358	0.0165378917008638
artisan	0.0118890606099738	0.0067121975589541
driver	0.01172110943525674	0.0006165396371215477
administrator	0.011395139499654561	0.04326244382855264
bartender	0.011302679636855517	0.006183279260426046
interior	0.011232562745817395	0.0793728335636385
cowboy	0.01108110980021583	0.0
watch	0.011052736819692457	0.0
air	0.01072408194522696	0.013172899527034761
economist	0.0106141147844025	0.0088411841134073
inspector	0.010448664114164521	0.012587382503170113
delivery	0.010322799376808408	0.0004216159577481
executive	0.010175770206842301	0.0268121757544574
merchant	0.010105328795361601	0.0017588482587596998
shepherd	0.010060547544298803	0.0017736776791251407
animal	0.00990979267407963	0.026115050049156523
porter	0.009700521607100894	0.0
coach	0.009698789609956005	0.0
aerospace	0.009690775856938486	0.0051675681024789
magician	0.009678978472948	0.0016295711975543
master	0.0096579068340359	0.0028415711130946
auditor	0.0096444487571714	0.011386942933313202
train	0.009314570524793215	0.0010110744042322
advisor	0.0092068951344115	0.0035484613035803997
night	0.009034587361384	0.0027705285428962466
inventor	0.0084203396691007	0.0003693289763759
art	0.0084186716703695	0.031086310757700374
crafts	0.008319918889355661	0.0
expert	0.0081790177500804	0.0065976294572463005
arch	0.008135839423630302	0.0076639327453445994
salesman	0.007904695863544333	0.0
act	0.007880988749093	0.006178339943289499
man	0.0078540360555052	0.0
maintenance	0.007804931917234959	0.0
antique	0.0075036003254351	0.0061432057409545006
spy	0.0074759083800017	0.0058260605437681
judge	0.0073948826093326436	0.0019009081006515
physician	0.007372400213625811	0.0027066529310102797
agr	0.007290932057912772	0.0029464357940011
elder	0.0071994576137511	0.0130578933749346
locksmith	0.007192765671788823	0.0
flor	0.007157065789215	0.025573375880639813
NASA	0.007128750948140734	0.0019619735692230915
clock	0.0070767041179348	0.0
cleaner	0.007045214809749893	0.06028219511335892
agent	0.0069154491502556	0.0087036308250388
shop	0.0068960830103604	0.011655747487565944
sho	0.0067237311159257995	0.0
superhero	0.006711309450565567	0.0025422945618628
historian	0.0066970055340786	0.0
computer	0.006667614363322883	0.004165992163507063
underwater	0.006663923637915935	0.0078059386169115254
airline	0.006524061088839267	0.00601004122654532
