engineer	3.028835518907725	1.1839625788068122
astronaut	1.3566974871937414	0.9279464630599245
accountant	1.070126976956088	1.3995950002553161
apprentice	0.8871163618423443	0.08489158429801977
intern	0.832693382712022	0.6583245195251937
assistant	0.7478350832702731	1.1415321980512074
carp	0.4472364195244141	0.0064755165076342
waiter	0.4445074727104825	0.014268323761825272
farmer	0.4388235734986652	0.047596852255991945
teacher	0.43479181112797816	1.0345679342767644
actor	0.42921121451763555	0.063768421297936
architect	0.40384804767336296	0.21271768063638707
chef	0.38052168321882973	0.1161127642433249
artist	0.36622271540420465	1.032500049230292
doctor	0.3235713031097009	0.19629804155965638
lif	0.24667343384430696	0.00907088428084494
software	0.23586259144576505	0.1569983804570246
mechanic	0.211450912907252	0.0122146263893223
freelance	0.1712502324101013	0.1774063475545507
freelancer	0.14295624588339623	0.1559701123071582
delivery	0.13584208052452493	0.004633805307093701
part	0.12179374664628898	0.15896522810180522
pilot	0.11320388537387704	0.03084004150696247
helper	0.11026138842726046	0.015787517965008168
manager	0.10815051778217696	0.10028864592504655
nurse	0.10771820305080736	1.810747426872694
scientist	0.10169795469005243	0.07070613312043807
barber	0.09939256303323324	0.009516887599601702
IT	0.09919462965649394	0.06033247333039009
archae	0.09763696577192543	0.06473198618664311
firefighter	0.09664969146160657	0.007598852896307693
gard	0.0942622944694442	0.004739053456205398
clerk	0.0927714082954474	0.05281591000311826
superhero	0.08895639018237457	0.0327163971960543
labor	0.08221958664944322	0.009216508487497277
lawyer	0.0821499099592971	0.03721004538010603
editor	0.08183797222591178	0.13327320454845865
consultant	0.07799713396252574	0.025904390889990768
jan	0.0779425304326646	0.015623814250829487
park	0.07710456043650958	0.014866550407759728
baker	0.0763059895598411	0.04601242378112068
office	0.07609585405862082	0.2558127999536725
security	0.07443093280789892	0.006992732792695795
cashier	0.07142390430999426	0.15961468399109324
bus	0.06836105738329869	0.0050746922690899894
employee	0.06523581473811564	0.09855685806951367
volunteer	0.0651789353682936	0.061765936216942804
server	0.06354965040418328	0.05017402774274102
post	0.06350391418709428	0.006575342465793611
plumber	0.06273132335718325	0.0024928393249863
fish	0.0616571921796086	0.0002995583345182
professor	0.0613309163127263	0.018953650486309485
insurance	0.0609831688393565	0.04666344339670964
dentist	0.05964681683064953	0.0393527940354938
servant	0.0586892427663764	0.02566176429445425
sailor	0.058592897781635706	0.003271504305303
