engineer	2.9826276302337646
astronaut	1.3384824991226196
accountant	1.0571465492248535
apprentice	0.8712082505226135
intern	0.8211897611618042
assistant	0.7327566146850586
actor	0.42822811007499695
architect	0.40002888441085815
artist	0.3619321882724762
archae	0.09761522710323334
IT	0.09621269255876541
editor	0.0814487487077713
office	0.07536640763282776
employee	0.06429498642683029
insurance	0.0606776662170887
astronom	0.0560527928173542
err	0.04910724610090256
usher	0.04428255930542946
executive	0.0442231185734272
attorney	0.043064456433057785
animator	0.04000537097454071
officer	0.035244476050138474
attendant	0.03309826925396919
interior	0.032653991132974625
interpreter	0.030960217118263245
agent	0.02534906007349491
auditor	0.025171268731355667
instructor	0.024671390652656555
administrator	0.024489104747772217
entrepreneur	0.02423575147986412
economist	0.023466434329748154
act	0.018956713378429413
Engineer	0.018296649679541588
expert	0.01816648244857788
air	0.01793842390179634
inspector	0.01757272146642208
engineering	0.01749313436448574
analyst	0.016890712082386017
account	0.016381900757551193
inventor	0.016369467601180077
animal	0.01618318073451519
athlete	0.015305709093809128
app	0.01502903737127781
artisan	0.01456564199179411
investment	0.014419394545257092
auto	0.013900893740355968
arch	0.013684090226888657
art	0.013410961255431175
aerospace	0.013209868222475052
advisor	0.013209003955125809
advocate	0.013153648935258389
ac	0.012222077697515488
elevator	0.012210016138851643
operator	0.011820717714726925
airline	0.011748764663934708
ambassador	0.010761501267552376
un	0.010447414591908455
author	0.01035858690738678
ar	0.010175616480410099
illustrator	0.0098958071321249
entert	0.009876339696347713
underwater	0.00945824384689331
electronics	0.00934135913848877
information	0.009313652291893959
agr	0.009280667640268803
educator	0.008521463721990585
orth	0.008417465724050999
explorer	0.007794304750859737
carp	0.007785736117511988
antique	0.007770357187837362
opt	0.0073805321007966995
ice	0.007311798166483641
ast	0.00729749258607626
associate	0.007294076960533857
elder	0.007199457846581936
airplane	0.007043586112558842
accounting	0.006958223879337311
odd	0.0067715272307395935
Assistant	0.006677302066236734
event	0.006642097607254982
investigator	0.006543734576553106
online	0.006508084945380688
official	0.005771138705313206
engine	0.005744151305407286
amateur	0.005683551542460918
estate	0.005655622575432062
aircraft	0.005628988146781921
elephant	0.00560104101896286
Account	0.005451355129480362
emergency	0.005382227711379528
informant	0.005379888229072094
ump	0.005355991423130035
astro	0.005304892547428608
aide	0.005267314612865448
apple	0.0051581538282334805
auction	0.005137741565704346
oil	0.0051057287491858006
aer	0.004902382381260395
teacher	0.0048991660587489605
Architect	0.004867039620876312
helper	0.0048482296988368034
automobile	0.004797238390892744
iron	0.0044228495098650455
elf	0.004325765185058117
consultant	0.00429809745401144
software	0.004153307061642408
undercover	0.004147631581872702
aid	0.004065126180648804
army	0.003983153495937586
adventurer	0.003923867363482714
advertising	0.003724728710949421
anchor	0.0036237931344658136
adult	0.003579966723918915
historian	0.003558668540790677
audio	0.0035404416266828775
lawyer	0.003476696088910103
oste	0.0034742318093776703
mechanic	0.003396587446331978
apprentices	0.0033202446065843105
waiter	0.003175057703629136
airport	0.0030897166579961777
animation	0.003015179419890046
al	0.0030000132974237204
exter	0.0029949171002954245
farmer	0.0029292127583175898
esthes	0.0029195912647992373
aquarium	0.0027631025295704603
eye	0.002672174945473671
internship	0.0026092538610100746
agriculture	0.002582972403615713
escort	0.0025686451699584723
underground	0.002541152760386467
inter	0.00247417064383626
excav	0.0024621393531560898
api	0.002322928514331579
freelance	0.0023141943383961916
estimator	0.002308312337845564
ATM	0.0022822751197963953
actress	0.0022661436814814806
doctor	0.002214305102825165
anthrop	0.00219735037535429
Executive	0.0021690528374165297
nurse	0.0020868752617388964
application	0.0020575812086462975
astr	0.0020539984107017517
manager	0.0020533644128590822
Astr	0.002033138182014227
altar	0.002014175755903125
uphol	0.0019503210205584764
adjunct	0.0019397081341594458
Olympic	0.0019311916548758745
ambulance	0.0018825834849849343
honest	0.001807977445423603
HR	0.0018073477549478412
Information	0.0017468167934566736
SEO	0.0017414381727576256
audi	0.0016285325400531292
orphan	0.0016013880958780646
owner	0.0016009738901630044
chef	0.0015796005027368665
Actor	0.0015468995552510023
handy	0.001491654897108674
gard	0.0014857053756713867
operations	0.001467440277338028
amusement	0.0014512327034026384
ana	0.001400515204295516
example	0.0013938710326328874
